,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,Unnamed: 0.1.1.1.1,Unnamed: 0.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1,Unnamed: 0.1.1.1.1.1.1.1.1.1,lead,phase2,phase3,closed
4470,4470,4470,4470,4470,4470,4470,4470,4470,4470,5563,2015-09-12,2015-11-06,2015-11-21,2015-11-30
4471,4471,4471,4471,4471,4471,4471,4471,4471,4471,5564,2015-09-13,,,
4472,4472,4472,4472,4472,4472,4472,4472,4472,4472,5565,2015-09-14,,,
4473,4473,4473,4473,4473,4473,4473,4473,4473,4473,5566,2015-09-15,,,
4474,4474,4474,4474,4474,4474,4474,4474,4474,4474,5567,2015-09-16,,,
4475,4475,4475,4475,4475,4475,4475,4475,4475,4475,5568,2015-09-17,,,
4476,4476,4476,4476,4476,4476,4476,4476,4476,4476,5569,2015-09-18,,,
4477,4477,4477,4477,4477,4477,4477,4477,4477,4477,5570,2015-09-19,,,
4478,4478,4478,4478,4478,4478,4478,4478,4478,4478,5572,2015-09-21,2015-11-03,2015-11-03,2015-11-03
4479,4479,4479,4479,4479,4479,4479,4479,4479,4479,5573,2015-09-22,2015-10-20,2015-11-09,2015-11-23
4480,4480,4480,4480,4480,4480,4480,4480,4480,4480,5575,2015-09-24,2015-10-20,2015-11-22,2015-12-13
4481,4481,4481,4481,4481,4481,4481,4481,4481,4481,5576,2015-09-25,2015-11-25,2015-11-25,2015-11-25
4482,4482,4482,4482,4482,4482,4482,4482,4482,4482,5577,2015-09-26,2015-12-03,2016-01-06,2016-01-06
4483,4483,4483,4483,4483,4483,4483,4483,4483,4483,5578,2015-09-27,2015-11-03,2015-11-28,2015-12-13
4484,4484,4484,4484,4484,4484,4484,4484,4484,4484,5579,2015-09-28,,,
4485,4485,4485,4485,4485,4485,4485,4485,4485,4485,5580,2015-09-29,,,
4486,4486,4486,4486,4486,4486,4486,4486,4486,4486,5581,2015-09-30,,,
4487,4487,4487,4487,4487,4487,4487,4487,4487,4487,5582,2015-10-01,2015-11-25,2015-12-23,2016-01-12
4488,4488,4488,4488,4488,4488,4488,4488,4488,4488,5583,2015-10-02,2015-11-25,2015-12-01,2015-12-01
4489,4489,4489,4489,4489,4489,4489,4489,4489,4489,5584,2015-10-03,,,
4490,4490,4490,4490,4490,4490,4490,4490,4490,4490,5585,2015-10-04,,,
4491,4491,4491,4491,4491,4491,4491,4491,4491,4491,5586,2015-10-05,,,
4492,4492,4492,4492,4492,4492,4492,4492,4492,4492,5587,2015-10-06,2015-11-10,2015-11-25,2015-11-25
4493,4493,4493,4493,4493,4493,4493,4493,4493,4493,5588,2015-10-07,,,
4494,4494,4494,4494,4494,4494,4494,4494,4494,4494,5589,2015-10-08,,,
4495,4495,4495,4495,4495,4495,4495,4495,4495,4495,5590,2015-10-09,2015-11-26,2015-12-14,2015-12-31
4496,4496,4496,4496,4496,4496,4496,4496,4496,4496,5592,2015-10-11,2015-11-15,2015-12-16,2015-12-31
4497,4497,4497,4497,4497,4497,4497,4497,4497,4497,5593,2015-10-12,2015-11-19,2015-12-29,2016-01-18
4498,4498,4498,4498,4498,4498,4498,4498,4498,4498,5594,2015-10-13,,,
4499,4499,4499,4499,4499,4499,4499,4499,4499,4499,5595,2015-10-14,2015-12-04,2015-12-23,2015-12-23
4500,4500,4500,4500,4500,4500,4500,4500,4500,4500,5596,2015-10-15,2015-11-02,2015-11-25,2015-12-05
4501,4501,4501,4501,4501,4501,4501,4501,4501,4501,5597,2015-10-16,2015-12-08,2015-12-25,2015-12-25
4502,4502,4502,4502,4502,4502,4502,4502,4502,4502,5598,2015-10-17,,,
4503,4503,4503,4503,4503,4503,4503,4503,4503,4503,5600,2015-10-19,,,
4504,4504,4504,4504,4504,4504,4504,4504,4504,4504,5601,2015-10-20,2015-12-13,2015-12-13,2015-12-13
4505,4505,4505,4505,4505,4505,4505,4505,4505,4505,5602,2015-10-21,2015-12-05,2016-01-03,2016-01-03
4506,4506,4506,4506,4506,4506,4506,4506,4506,4506,5603,2015-10-22,2015-12-02,2016-01-03,2016-01-03
4507,4507,4507,4507,4507,4507,4507,4507,4507,4507,5604,2015-10-23,,,
4508,4508,4508,4508,4508,4508,4508,4508,4508,4508,5606,2015-10-25,2015-12-18,2016-01-15,2016-01-15
4509,4509,4509,4509,4509,4509,4509,4509,4509,4509,5607,2015-10-26,2015-12-11,2015-12-31,2015-12-31
4510,4510,4510,4510,4510,4510,4510,4510,4510,4510,5608,2015-10-27,,,
4511,4511,4511,4511,4511,4511,4511,4511,4511,4511,5609,2015-10-28,,,
4512,4512,4512,4512,4512,4512,4512,4512,4512,4512,5610,2015-10-29,2015-12-13,2016-01-07,2016-01-07
4513,4513,4513,4513,4513,4513,4513,4513,4513,4513,5613,2015-11-01,2016-01-03,2016-02-01,2016-02-24
4514,4514,4514,4514,4514,4514,4514,4514,4514,4514,5614,2015-11-02,2015-12-15,2015-12-27,2016-01-17
4515,4515,4515,4515,4515,4515,4515,4515,4515,4515,5615,2015-11-03,,,
4516,4516,4516,4516,4516,4516,4516,4516,4516,4516,5616,2015-11-04,2015-12-01,2016-01-01,2016-01-01
4517,4517,4517,4517,4517,4517,4517,4517,4517,4517,5618,2015-11-06,2015-12-29,2016-01-16,2016-01-26
4518,4518,4518,4518,4518,4518,4518,4518,4518,4518,5620,2015-11-08,,,
4519,4519,4519,4519,4519,4519,4519,4519,4519,4519,5622,2015-11-10,,,
4520,4520,4520,4520,4520,4520,4520,4520,4520,4520,5623,2015-11-11,,,
4521,4521,4521,4521,4521,4521,4521,4521,4521,4521,5626,2015-11-14,2015-12-25,2015-12-26,2015-12-26
4522,4522,4522,4522,4522,4522,4522,4522,4522,4522,5627,2015-11-15,2016-01-11,2016-02-07,2016-02-07
4523,4523,4523,4523,4523,4523,4523,4523,4523,4523,5628,2015-11-16,2015-12-27,2015-12-28,2015-12-28
4524,4524,4524,4524,4524,4524,4524,4524,4524,4524,5629,2015-11-17,2016-01-05,2016-01-05,2016-01-05
4525,4525,4525,4525,4525,4525,4525,4525,4525,4525,5630,2015-11-18,,,
4526,4526,4526,4526,4526,4526,4526,4526,4526,4526,5632,2015-11-20,,,
4527,4527,4527,4527,4527,4527,4527,4527,4527,4527,5633,2015-11-21,2015-12-24,2016-01-15,2016-01-15
4528,4528,4528,4528,4528,4528,4528,4528,4528,4528,5634,2015-11-22,2015-12-24,2016-01-14,2016-01-14
4529,4529,4529,4529,4529,4529,4529,4529,4529,4529,5635,2015-11-23,,,
4530,4530,4530,4530,4530,4530,4530,4530,4530,4530,5637,2015-11-25,2015-12-27,2016-01-12,2016-01-28
4531,4531,4531,4531,4531,4531,4531,4531,4531,4531,5638,2015-11-26,,,
4532,4532,4532,4532,4532,4532,4532,4532,4532,4532,5639,2015-11-27,2016-01-21,2016-02-08,2016-02-27
4533,4533,4533,4533,4533,4533,4533,4533,4533,4533,5640,2015-11-28,,,
4534,4534,4534,4534,4534,4534,4534,4534,4534,4534,5642,2015-11-30,,,
4535,4535,4535,4535,4535,4535,4535,4535,4535,4535,5643,2015-12-01,2016-01-25,2016-01-25,2016-01-25
4536,4536,4536,4536,4536,4536,4536,4536,4536,4536,5644,2015-12-02,,,
4537,4537,4537,4537,4537,4537,4537,4537,4537,4537,5645,2015-12-03,,,
4538,4538,4538,4538,4538,4538,4538,4538,4538,4538,5647,2015-12-05,,,
4539,4539,4539,4539,4539,4539,4539,4539,4539,4539,5649,2015-12-07,,,
4540,4540,4540,4540,4540,4540,4540,4540,4540,4540,5651,2015-12-09,,,
4541,4541,4541,4541,4541,4541,4541,4541,4541,4541,5652,2015-12-10,,,
4542,4542,4542,4542,4542,4542,4542,4542,4542,4542,5655,2015-12-13,2015-12-24,2016-01-12,2016-01-12
4543,4543,4543,4543,4543,4543,4543,4543,4543,4543,5656,2015-12-14,2016-01-26,2016-02-15,2016-03-06
4544,4544,4544,4544,4544,4544,4544,4544,4544,4544,5657,2015-12-15,2016-01-15,2016-02-27,2016-02-27
4545,4545,4545,4545,4545,4545,4545,4545,4545,4545,5658,2015-12-16,2016-01-05,2016-01-29,2016-02-21
4546,4546,4546,4546,4546,4546,4546,4546,4546,4546,5661,2015-12-19,2016-01-20,2016-02-06,2016-02-06
4547,4547,4547,4547,4547,4547,4547,4547,4547,4547,5662,2015-12-20,2016-02-03,2016-03-08,2016-03-17
4548,4548,4548,4548,4548,4548,4548,4548,4548,4548,5664,2015-12-22,,,
4549,4549,4549,4549,4549,4549,4549,4549,4549,4549,5665,2015-12-23,2016-01-26,2016-02-12,2016-02-18
4550,4550,4550,4550,4550,4550,4550,4550,4550,4550,5666,2015-12-24,2016-01-26,2016-02-03,2016-02-03
4551,4551,4551,4551,4551,4551,4551,4551,4551,4551,5667,2015-12-25,,,
4552,4552,4552,4552,4552,4552,4552,4552,4552,4552,5668,2015-12-26,2016-01-22,2016-01-27,2016-02-08
4553,4553,4553,4553,4553,4553,4553,4553,4553,4553,5671,2015-12-29,2016-02-09,2016-02-09,2016-02-09
4554,4554,4554,4554,4554,4554,4554,4554,4554,4554,5672,2015-12-30,2016-02-27,2016-03-28,2016-04-01
4555,4555,4555,4555,4555,4555,4555,4555,4555,4555,5673,2015-12-31,,,
4556,4556,4556,4556,4556,4556,4556,4556,4556,4556,5674,2016-01-01,2016-02-16,2016-03-12,2016-03-12
4557,4557,4557,4557,4557,4557,4557,4557,4557,4557,5675,2016-01-02,,,
4558,4558,4558,4558,4558,4558,4558,4558,4558,4558,5676,2016-01-03,2016-01-19,2016-01-31,2016-01-31
4559,4559,4559,4559,4559,4559,4559,4559,4559,4559,5677,2016-01-04,2016-01-24,2016-02-13,2016-02-22
4560,4560,4560,4560,4560,4560,4560,4560,4560,4560,5678,2016-01-05,2016-01-20,2016-01-22,2016-01-22
4561,4561,4561,4561,4561,4561,4561,4561,4561,4561,5679,2016-01-06,2016-01-07,2016-02-07,2016-02-07
4562,4562,4562,4562,4562,4562,4562,4562,4562,4562,5680,2016-01-07,,,
4563,4563,4563,4563,4563,4563,4563,4563,4563,4563,5681,2016-01-08,,,
4564,4564,4564,4564,4564,4564,4564,4564,4564,4564,5682,2016-01-09,2016-02-04,2016-02-15,2016-02-15
4565,4565,4565,4565,4565,4565,4565,4565,4565,4565,5683,2016-01-10,,,
4566,4566,4566,4566,4566,4566,4566,4566,4566,4566,5684,2016-01-11,,,
4567,4567,4567,4567,4567,4567,4567,4567,4567,4567,5685,2016-01-12,,,
4568,4568,4568,4568,4568,4568,4568,4568,4568,4568,5686,2016-01-13,2016-03-08,2016-03-21,2016-03-21
4569,4569,4569,4569,4569,4569,4569,4569,4569,4569,5688,2016-01-15,2016-02-08,2016-02-17,2016-02-17
4570,4570,4570,4570,4570,4570,4570,4570,4570,4570,5689,2016-01-16,2016-02-15,2016-03-03,2016-03-03
4571,4571,4571,4571,4571,4571,4571,4571,4571,4571,5692,2016-01-19,2016-02-23,2016-04-01,2016-04-01
4572,4572,4572,4572,4572,4572,4572,4572,4572,4572,5693,2016-01-20,,,
4573,4573,4573,4573,4573,4573,4573,4573,4573,4573,5695,2016-01-22,,,
4574,4574,4574,4574,4574,4574,4574,4574,4574,4574,5696,2016-01-23,2016-02-02,2016-02-19,2016-03-08
4575,4575,4575,4575,4575,4575,4575,4575,4575,4575,5697,2016-01-24,2016-02-22,2016-02-22,2016-02-22
4576,4576,4576,4576,4576,4576,4576,4576,4576,4576,5699,2016-01-26,2016-02-24,2016-03-24,2016-03-24
4577,4577,4577,4577,4577,4577,4577,4577,4577,4577,5700,2016-01-27,,,
4578,4578,4578,4578,4578,4578,4578,4578,4578,4578,5701,2016-01-28,2016-03-03,2016-04-13,2016-04-30
4579,4579,4579,4579,4579,4579,4579,4579,4579,4579,5702,2016-01-29,,,
4580,4580,4580,4580,4580,4580,4580,4580,4580,4580,5703,2016-01-30,,,
4581,4581,4581,4581,4581,4581,4581,4581,4581,4581,5704,2016-01-31,2016-03-14,2016-03-31,2016-04-04
4582,4582,4582,4582,4582,4582,4582,4582,4582,4582,5705,2016-02-01,2016-03-06,2016-04-06,2016-04-29
4583,4583,4583,4583,4583,4583,4583,4583,4583,4583,5706,2016-02-02,,,
4584,4584,4584,4584,4584,4584,4584,4584,4584,4584,5708,2016-02-04,2016-03-26,2016-04-26,2016-04-26
4585,4585,4585,4585,4585,4585,4585,4585,4585,4585,5709,2016-02-05,2016-04-12,2016-05-07,2016-05-07
4586,4586,4586,4586,4586,4586,4586,4586,4586,4586,5710,2016-02-06,2016-03-02,2016-03-30,2016-03-30
4587,4587,4587,4587,4587,4587,4587,4587,4587,4587,5711,2016-02-07,2016-02-08,2016-02-26,2016-02-26
4588,4588,4588,4588,4588,4588,4588,4588,4588,4588,5712,2016-02-08,2016-03-05,2016-03-13,2016-04-03
4589,4589,4589,4589,4589,4589,4589,4589,4589,4589,5714,2016-02-10,2016-03-14,2016-04-05,2016-04-05
4590,4590,4590,4590,4590,4590,4590,4590,4590,4590,5716,2016-02-12,2016-03-31,2016-04-07,2016-04-16
4591,4591,4591,4591,4591,4591,4591,4591,4591,4591,5717,2016-02-13,2016-03-05,2016-03-20,2016-03-21
4592,4592,4592,4592,4592,4592,4592,4592,4592,4592,5718,2016-02-14,2016-03-12,2016-03-12,2016-03-12
4593,4593,4593,4593,4593,4593,4593,4593,4593,4593,5721,2016-02-17,,,
4594,4594,4594,4594,4594,4594,4594,4594,4594,4594,5722,2016-02-18,,,
4595,4595,4595,4595,4595,4595,4595,4595,4595,4595,5723,2016-02-19,2016-03-11,2016-04-02,2016-04-09
4596,4596,4596,4596,4596,4596,4596,4596,4596,4596,5724,2016-02-20,2016-03-21,2016-04-27,2016-05-23
4597,4597,4597,4597,4597,4597,4597,4597,4597,4597,5725,2016-02-21,2016-03-24,2016-04-22,2016-05-03
4598,4598,4598,4598,4598,4598,4598,4598,4598,4598,5726,2016-02-22,2016-04-09,2016-05-09,2016-06-01
4599,4599,4599,4599,4599,4599,4599,4599,4599,4599,5727,2016-02-23,,,
4600,4600,4600,4600,4600,4600,4600,4600,4600,4600,5729,2016-02-25,2016-04-13,2016-05-16,2016-05-16
4601,4601,4601,4601,4601,4601,4601,4601,4601,4601,5730,2016-02-26,2016-04-01,2016-04-29,2016-05-04
4602,4602,4602,4602,4602,4602,4602,4602,4602,4602,5731,2016-02-27,2016-04-04,2016-05-17,2016-06-01
4603,4603,4603,4603,4603,4603,4603,4603,4603,4603,5733,2016-02-29,,,
4604,4604,4604,4604,4604,4604,4604,4604,4604,4604,5735,2016-03-02,,,
4605,4605,4605,4605,4605,4605,4605,4605,4605,4605,5736,2016-03-03,2016-03-30,2016-05-04,2016-05-10
4606,4606,4606,4606,4606,4606,4606,4606,4606,4606,5738,2016-03-05,2016-03-23,2016-04-14,2016-04-14
4607,4607,4607,4607,4607,4607,4607,4607,4607,4607,5739,2016-03-06,2016-04-04,2016-05-07,2016-05-20
4608,4608,4608,4608,4608,4608,4608,4608,4608,4608,5740,2016-03-07,2016-04-09,2016-05-07,2016-05-07
4609,4609,4609,4609,4609,4609,4609,4609,4609,4609,5741,2016-03-08,2016-04-10,2016-05-17,2016-06-02
4610,4610,4610,4610,4610,4610,4610,4610,4610,4610,5742,2016-03-09,2016-04-29,2016-06-15,2016-06-15
4611,4611,4611,4611,4611,4611,4611,4611,4611,4611,5743,2016-03-10,2016-04-18,2016-04-18,2016-04-18
4612,4612,4612,4612,4612,4612,4612,4612,4612,4612,5744,2016-03-11,2016-03-31,2016-05-01,2016-05-01
4613,4613,4613,4613,4613,4613,4613,4613,4613,4613,5745,2016-03-12,2016-04-10,2016-05-13,2016-05-13
4614,4614,4614,4614,4614,4614,4614,4614,4614,4614,5746,2016-03-13,,,
4615,4615,4615,4615,4615,4615,4615,4615,4615,4615,5747,2016-03-14,,,
4616,4616,4616,4616,4616,4616,4616,4616,4616,4616,5750,2016-03-17,2016-05-09,2016-06-05,2016-06-05
4617,4617,4617,4617,4617,4617,4617,4617,4617,4617,5751,2016-03-18,,,
4618,4618,4618,4618,4618,4618,4618,4618,4618,4618,5752,2016-03-19,,,
4619,4619,4619,4619,4619,4619,4619,4619,4619,4619,5753,2016-03-20,2016-05-09,2016-06-02,2016-06-02
4620,4620,4620,4620,4620,4620,4620,4620,4620,4620,5754,2016-03-21,2016-04-27,2016-06-01,2016-06-15
4621,4621,4621,4621,4621,4621,4621,4621,4621,4621,5755,2016-03-22,2016-04-21,2016-05-16,2016-05-20
4622,4622,4622,4622,4622,4622,4622,4622,4622,4622,5756,2016-03-23,,,
4623,4623,4623,4623,4623,4623,4623,4623,4623,4623,5757,2016-03-24,2016-04-20,2016-04-25,2016-04-25
4624,4624,4624,4624,4624,4624,4624,4624,4624,4624,5758,2016-03-25,2016-05-11,,
4625,4625,4625,4625,4625,4625,4625,4625,4625,4625,5759,2016-03-26,,,
4626,4626,4626,4626,4626,4626,4626,4626,4626,4626,5760,2016-03-27,2016-04-23,2016-04-23,2016-04-23
4627,4627,4627,4627,4627,4627,4627,4627,4627,4627,5761,2016-03-28,,,
4628,4628,4628,4628,4628,4628,4628,4628,4628,4628,5762,2016-03-29,2016-04-25,2016-05-24,2016-05-24
4629,4629,4629,4629,4629,4629,4629,4629,4629,4629,5763,2016-03-30,,,
4630,4630,4630,4630,4630,4630,4630,4630,4630,4630,5764,2016-03-31,2016-04-06,2016-05-05,2016-05-29
4631,4631,4631,4631,4631,4631,4631,4631,4631,4631,5765,2016-04-01,2016-05-15,2016-06-04,
4632,4632,4632,4632,4632,4632,4632,4632,4632,4632,5766,2016-04-02,2016-05-02,2016-05-20,2016-05-20
4633,4633,4633,4633,4633,4633,4633,4633,4633,4633,5767,2016-04-03,,,
4634,4634,4634,4634,4634,4634,4634,4634,4634,4634,5768,2016-04-04,2016-04-15,2016-04-15,2016-04-15
4635,4635,4635,4635,4635,4635,4635,4635,4635,4635,5769,2016-04-05,2016-05-22,2016-06-15,2016-06-15
4636,4636,4636,4636,4636,4636,4636,4636,4636,4636,5770,2016-04-06,,,
4637,4637,4637,4637,4637,4637,4637,4637,4637,4637,5771,2016-04-07,,,
4638,4638,4638,4638,4638,4638,4638,4638,4638,4638,5772,2016-04-08,2016-05-17,2016-06-01,2016-06-01
4639,4639,4639,4639,4639,4639,4639,4639,4639,4639,5773,2016-04-09,2016-05-12,2016-06-04,
4640,4640,4640,4640,4640,4640,4640,4640,4640,4640,5777,2016-04-13,2016-04-25,2016-04-25,2016-04-25
4641,4641,4641,4641,4641,4641,4641,4641,4641,4641,5779,2016-04-15,2016-05-11,2016-06-03,2016-06-03
4642,4642,4642,4642,4642,4642,4642,4642,4642,4642,5780,2016-04-16,2016-04-24,2016-05-20,2016-05-31
4643,4643,4643,4643,4643,4643,4643,4643,4643,4643,5781,2016-04-17,2016-05-28,2016-06-14,2016-06-14
4644,4644,4644,4644,4644,4644,4644,4644,4644,4644,5783,2016-04-19,2016-05-18,2016-06-07,2016-06-12
4645,4645,4645,4645,4645,4645,4645,4645,4645,4645,5784,2016-04-20,,,
4646,4646,4646,4646,4646,4646,4646,4646,4646,4646,5785,2016-04-21,2016-05-16,,
4647,4647,4647,4647,4647,4647,4647,4647,4647,4647,5786,2016-04-22,,,
4648,4648,4648,4648,4648,4648,4648,4648,4648,4648,5787,2016-04-23,,,
4649,4649,4649,4649,4649,4649,4649,4649,4649,4649,5788,2016-04-24,2016-06-07,,
4650,4650,4650,4650,4650,4650,4650,4650,4650,4650,5789,2016-04-25,2016-05-22,2016-06-10,2016-06-10
4651,4651,4651,4651,4651,4651,4651,4651,4651,4651,5790,2016-04-26,,,
4652,4652,4652,4652,4652,4652,4652,4652,4652,4652,5792,2016-04-28,,,
4653,4653,4653,4653,4653,4653,4653,4653,4653,4653,5794,2016-04-30,,,
4654,4654,4654,4654,4654,4654,4654,4654,4654,4654,5795,2016-05-01,2016-05-02,2016-06-05,2016-06-05
4655,4655,4655,4655,4655,4655,4655,4655,4655,4655,5797,2016-05-03,,,
4656,4656,4656,4656,4656,4656,4656,4656,4656,4656,5798,2016-05-04,,,
4657,4657,4657,4657,4657,4657,4657,4657,4657,4657,5799,2016-05-05,2016-05-26,2016-05-26,2016-05-26
4658,4658,4658,4658,4658,4658,4658,4658,4658,4658,5800,2016-05-06,,,
4659,4659,4659,4659,4659,4659,4659,4659,4659,4659,5801,2016-05-07,,,
4660,4660,4660,4660,4660,4660,4660,4660,4660,4660,5803,2016-05-09,2016-06-02,,
4661,4661,4661,4661,4661,4661,4661,4661,4661,4661,5804,2016-05-10,2016-05-25,,
4662,4662,4662,4662,4662,4662,4662,4662,4662,4662,5806,2016-05-12,,,
4663,4663,4663,4663,4663,4663,4663,4663,4663,4663,5807,2016-05-13,2016-06-11,,
4664,4664,4664,4664,4664,4664,4664,4664,4664,4664,5808,2016-05-14,,,
4665,4665,4665,4665,4665,4665,4665,4665,4665,4665,5811,2016-05-17,,,
4666,4666,4666,4666,4666,4666,4666,4666,4666,4666,5812,2016-05-18,,,
4667,4667,4667,4667,4667,4667,4667,4667,4667,4667,5813,2016-05-19,,,
4668,4668,4668,4668,4668,4668,4668,4668,4668,4668,5815,2016-05-21,,,
4669,4669,4669,4669,4669,4669,4669,4669,4669,4669,5817,2016-05-23,,,
4670,4670,4670,4670,4670,4670,4670,4670,4670,4670,5818,2016-05-24,,,
4671,4671,4671,4671,4671,4671,4671,4671,4671,4671,5820,2016-05-26,2016-06-15,,
4672,4672,4672,4672,4672,4672,4672,4672,4672,4672,5821,2016-05-27,,,
4673,4673,4673,4673,4673,4673,4673,4673,4673,4673,5822,2016-05-28,,,
4674,4674,4674,4674,4674,4674,4674,4674,4674,4674,5823,2016-05-29,,,
4675,4675,4675,4675,4675,4675,4675,4675,4675,4675,5824,2016-05-30,,,
4676,4676,4676,4676,4676,4676,4676,4676,4676,4676,5825,2016-05-31,,,
4677,4677,4677,4677,4677,4677,4677,4677,4677,4677,5826,2016-06-01,,,
4678,4678,4678,4678,4678,4678,4678,4678,4678,4678,5827,2016-06-02,,,
4679,4679,4679,4679,4679,4679,4679,4679,4679,4679,5828,2016-06-03,2016-06-04,,
4680,4680,4680,4680,4680,4680,4680,4680,4680,4680,5830,2016-06-05,,,
4681,4681,4681,4681,4681,4681,4681,4681,4681,4681,5833,2016-06-08,,,
4682,4682,4682,4682,4682,4682,4682,4682,4682,4682,5834,2016-06-09,,,
4683,4683,4683,4683,4683,4683,4683,4683,4683,4683,5835,2016-06-10,,,
4684,4684,4684,4684,4684,4684,4684,4684,4684,4684,5836,2016-06-11,,,
4685,4685,4685,4685,4685,4685,4685,4685,4685,4685,5838,2016-06-13,,,
4686,4686,4686,4686,4686,4686,4686,4686,4686,4686,5841,2015-06-17,,,
4687,4687,4687,4687,4687,4687,4687,4687,4687,4687,5843,2015-06-19,,,
4688,4688,4688,4688,4688,4688,4688,4688,4688,4688,5844,2015-06-20,2015-08-21,2015-08-21,2015-08-21
4689,4689,4689,4689,4689,4689,4689,4689,4689,4689,5845,2015-06-21,,,
4690,4690,4690,4690,4690,4690,4690,4690,4690,4690,5846,2015-06-22,,,
4691,4691,4691,4691,4691,4691,4691,4691,4691,4691,5847,2015-06-23,2015-07-20,2015-07-29,2015-07-29
4692,4692,4692,4692,4692,4692,4692,4692,4692,4692,5849,2015-06-25,2015-07-17,2015-08-02,2015-08-12
4693,4693,4693,4693,4693,4693,4693,4693,4693,4693,5850,2015-06-26,,,
4694,4694,4694,4694,4694,4694,4694,4694,4694,4694,5851,2015-06-27,,,
4695,4695,4695,4695,4695,4695,4695,4695,4695,4695,5853,2015-06-29,,,
4696,4696,4696,4696,4696,4696,4696,4696,4696,4696,5854,2015-06-30,2015-09-04,2015-09-28,2015-10-10
4697,4697,4697,4697,4697,4697,4697,4697,4697,4697,5855,2015-07-01,,,
4698,4698,4698,4698,4698,4698,4698,4698,4698,4698,5856,2015-07-02,2015-09-06,2015-09-06,2015-09-06
4699,4699,4699,4699,4699,4699,4699,4699,4699,4699,5857,2015-07-03,,,
4700,4700,4700,4700,4700,4700,4700,4700,4700,4700,5860,2015-07-06,2015-08-30,2015-08-30,2015-08-30
4701,4701,4701,4701,4701,4701,4701,4701,4701,4701,5861,2015-07-07,2015-08-13,2015-08-13,2015-08-13
4702,4702,4702,4702,4702,4702,4702,4702,4702,4702,5863,2015-07-09,2015-09-12,2015-09-12,2015-09-12
4703,4703,4703,4703,4703,4703,4703,4703,4703,4703,5865,2015-07-11,2015-08-07,2015-08-20,2015-08-20
4704,4704,4704,4704,4704,4704,4704,4704,4704,4704,5866,2015-07-12,2015-08-04,2015-09-06,2015-09-06
4705,4705,4705,4705,4705,4705,4705,4705,4705,4705,5867,2015-07-13,2015-08-16,2015-09-03,2015-09-03
4706,4706,4706,4706,4706,4706,4706,4706,4706,4706,5868,2015-07-14,2015-08-23,2015-09-04,2015-09-09
4707,4707,4707,4707,4707,4707,4707,4707,4707,4707,5869,2015-07-15,2015-08-24,2015-08-24,2015-08-24
4708,4708,4708,4708,4708,4708,4708,4708,4708,4708,5870,2015-07-16,2015-08-10,2015-08-21,2015-09-01
4709,4709,4709,4709,4709,4709,4709,4709,4709,4709,5871,2015-07-17,2015-08-15,2015-09-02,2015-09-20
4710,4710,4710,4710,4710,4710,4710,4710,4710,4710,5872,2015-07-18,2015-08-18,2015-08-27,2015-08-27
4711,4711,4711,4711,4711,4711,4711,4711,4711,4711,5874,2015-07-20,2015-08-20,2015-09-16,2015-09-16
4712,4712,4712,4712,4712,4712,4712,4712,4712,4712,5875,2015-07-21,,,
4713,4713,4713,4713,4713,4713,4713,4713,4713,4713,5876,2015-07-22,2015-09-01,2015-09-01,2015-09-01
4714,4714,4714,4714,4714,4714,4714,4714,4714,4714,5877,2015-07-23,2015-08-30,2015-10-01,2015-10-01
4715,4715,4715,4715,4715,4715,4715,4715,4715,4715,5878,2015-07-24,2015-09-07,2015-09-07,2015-09-07
4716,4716,4716,4716,4716,4716,4716,4716,4716,4716,5880,2015-07-26,,,
4717,4717,4717,4717,4717,4717,4717,4717,4717,4717,5881,2015-07-27,2015-08-31,2015-09-30,2015-09-30
4718,4718,4718,4718,4718,4718,4718,4718,4718,4718,5882,2015-07-28,2015-08-25,2015-09-10,2015-09-12
4719,4719,4719,4719,4719,4719,4719,4719,4719,4719,5883,2015-07-29,2015-09-24,2015-10-10,2015-10-11
4720,4720,4720,4720,4720,4720,4720,4720,4720,4720,5884,2015-07-30,2015-08-30,2015-09-05,2015-09-05
4721,4721,4721,4721,4721,4721,4721,4721,4721,4721,5885,2015-07-31,2015-09-03,2015-09-03,2015-09-03
4722,4722,4722,4722,4722,4722,4722,4722,4722,4722,5886,2015-08-01,2015-09-19,2015-10-05,2015-10-05
4723,4723,4723,4723,4723,4723,4723,4723,4723,4723,5888,2015-08-03,2015-09-05,2015-09-09,2015-09-09
4724,4724,4724,4724,4724,4724,4724,4724,4724,4724,5890,2015-08-05,2015-09-13,2015-10-14,2015-10-24
4725,4725,4725,4725,4725,4725,4725,4725,4725,4725,5891,2015-08-06,2015-09-17,2015-09-29,2015-10-23
4726,4726,4726,4726,4726,4726,4726,4726,4726,4726,5892,2015-08-07,,,
4727,4727,4727,4727,4727,4727,4727,4727,4727,4727,5894,2015-08-09,,,
4728,4728,4728,4728,4728,4728,4728,4728,4728,4728,5895,2015-08-10,2015-09-02,2015-10-03,2015-10-03
4729,4729,4729,4729,4729,4729,4729,4729,4729,4729,5896,2015-08-11,2015-09-18,2015-10-09,2015-10-18
4730,4730,4730,4730,4730,4730,4730,4730,4730,4730,5897,2015-08-12,2015-09-24,2015-09-24,2015-09-24
